userid,group,retention_1
215764,A,True
215813,B,False
215869,B,False
216089,A,False
216143,B,False
216159,B,False
216304,A,True
216581,B,False
216630,B,True
216907,A,True
216922,A,False
216947,A,False
217252,A,False
217510,A,True
217616,A,False
217752,B,False
217973,A,False
218080,A,False
218278,B,True
218349,B,False
218428,A,False
218483,A,True
218491,A,True
218725,B,True
218784,A,True
218785,B,True
219102,A,True
219299,A,True
219443,A,False
219691,B,False
219723,B,False
219760,B,False
220185,B,True
220564,B,False
220754,A,True
220846,B,True
220937,A,False
221629,A,False
221780,B,True
221798,B,False
221918,A,True
221990,A,True
222236,B,False
222469,B,True
222570,A,False
222583,A,False
222645,A,False
222716,B,True
222863,B,True
222866,B,False
222985,B,False
223116,B,False
223256,A,True
223370,A,True
223404,B,True
223470,A,False
223761,A,True
223797,B,False
223954,B,True
224063,B,False
224096,B,True
224123,B,False
224138,A,False
224388,B,False
224442,B,False
224454,B,True
224587,A,False
224610,B,True
224701,B,False
225355,B,False
225367,A,True
225619,B,True
225887,B,True
225892,A,False
226086,A,False
226129,A,True
226208,B,False
226528,B,False
226764,B,False
226829,B,True
227053,A,True
227063,B,False
227105,B,True
227149,A,False
227440,B,False
227503,A,True
227511,B,True
227587,B,True
227739,B,False
227843,A,True
227943,A,False
227982,A,True
227985,B,False
228028,A,True
228133,A,True
228313,A,False
228324,A,False
228408,B,False
228539,A,False
228599,A,False
228723,B,True
228756,A,False
228768,B,True
228776,B,False
228802,A,False
228828,A,False
228897,B,True
229147,B,False
229186,B,False
229306,A,False
229449,A,True
229519,B,False
229535,B,False
229749,A,True
229910,B,False
229957,B,False
230016,B,True
230127,B,False
230166,A,False
230329,B,False
230668,A,False
230805,A,False
230897,B,False
231022,A,True
231478,A,False
231560,A,True
231595,B,False
231611,B,False
231622,B,True
231814,B,False
231878,A,True
231918,B,True
232088,B,False
232194,B,False
232306,A,False
232325,B,True
232506,A,True
232533,B,True
232579,A,False
232581,B,True
232752,A,True
232761,A,True
232767,B,True
232838,B,False
233045,A,False
233190,B,False
233418,A,False
233583,A,False
233597,A,True
233817,A,False
233946,A,True
234279,B,True
234463,B,False
234696,A,True
234753,B,True
234891,A,False
235037,A,False
235145,B,True
235309,A,False
235353,A,True
235367,A,False
235390,B,False
235511,B,True
235547,A,False
235571,A,False
235665,B,True
235670,A,True
235725,A,False
235738,B,True
235996,B,True
236010,A,True
236155,A,True
236212,B,True
236218,B,True
236584,A,True
236626,B,True
236652,B,True
236837,A,False
236909,B,True
236953,A,False
236954,B,False
237187,A,False
237543,A,True
237638,B,True
238069,B,True
238312,B,False
238475,B,False
238675,B,True
238730,A,False
238742,B,True
238817,A,False
238958,B,False
239150,B,False
239423,B,True
239462,B,True
239675,A,False
239796,A,True
239859,B,True
239876,A,False
240002,B,True
240033,A,False
240107,A,True
240330,A,True
240510,A,True
240610,B,False
240711,A,False
240801,B,True
241069,A,False
241088,A,True
241107,A,False
241175,A,False
241269,A,False
241540,B,False
241788,A,False
241792,B,True
241807,B,False
242000,A,False
242207,B,True
242265,B,False
242484,A,True
242860,A,False
243145,B,True
243154,B,True
243408,B,False
243542,A,True
243606,B,True
243670,A,False
243889,A,False
244018,B,False
244050,A,False
244073,A,True
244256,B,True
244485,A,True
244583,B,True
244609,B,True
244719,B,True
244751,A,False
244824,B,False
244923,A,True
245122,A,False
245170,A,False
245530,A,False
245597,B,False
245900,A,True
245913,B,False
245995,A,False
246256,A,False
246380,B,False
246385,B,False
246519,B,False
246973,A,False
247190,A,False
247550,A,False
247629,B,True
247670,B,True
247761,A,False
247790,A,True
248145,B,False
248501,A,True
248748,A,True
248891,B,True
249044,B,False
249225,B,False
249301,A,False
249530,B,True
249570,A,True
249648,A,False
249689,B,False
249855,A,False
249971,A,False
249973,A,False
250195,A,True
250313,A,False
250325,A,True
250333,A,False
250527,A,False
250696,B,True
251000,B,False
251156,A,True
251393,B,True
251406,B,True
251472,A,True
251518,B,False
251608,B,False
251728,B,False
251833,B,False
251993,A,False
252138,A,False
252204,A,True
252244,B,True
252329,B,False
252433,A,False
252504,B,True
252616,B,False
252798,B,False
252881,B,False
253036,A,True
253301,B,True
253417,A,True
253486,A,False
253590,A,False
253657,B,True
253863,A,False
253876,A,True
253896,B,True
253937,B,True
254058,B,True
254268,B,False
254342,B,True
254349,A,False
254397,A,False
254573,B,False
254659,B,True
254827,B,False
255077,B,True
255147,A,False
255220,B,False
255223,A,False
255303,B,False
255470,B,True
255473,B,True
255615,B,False
255657,B,True
255688,B,False
255897,B,True
256036,B,False
256040,B,True
256064,B,False
256106,A,False
256429,B,True
256698,A,False
257126,A,False
257330,A,True
257360,B,False
257406,B,False
257426,B,True
257472,A,True
257532,B,True
257615,A,True
257709,A,False
257720,B,True
257813,B,True
257998,B,True
258054,A,False
258244,A,True
258246,A,False
258261,A,False
258287,A,False
258296,A,False
258332,B,True
258400,A,True
258453,A,True
258486,A,False
258612,A,True
258720,A,True
258867,A,False
259111,B,False
259121,A,False
259136,B,False
259172,A,False
259259,A,False
259330,B,True
259556,B,False
259753,B,False
259958,A,True
259960,B,True
260019,B,True
260058,B,False
260167,A,False
260184,A,False
260413,B,False
260446,B,True
260523,A,True
260578,B,True
260699,A,False
260720,A,True
260777,A,False
260866,B,True
260901,A,True
261258,A,False
261501,B,False
261531,A,False
261725,B,True
261762,B,False
261811,B,False
261884,B,True
261973,A,True
262035,A,False
262217,B,False
262307,A,False
262480,B,False
262491,A,True
262601,B,False
262812,A,True
263083,B,False
263178,A,True
263228,B,False
263295,A,False
263301,B,False
263329,B,True
263338,A,False
263382,B,True
263544,B,False
263817,B,True
263912,A,True
264001,A,False
264021,A,True
264420,B,True
264496,B,False
264514,A,False
264564,B,True
264585,A,True
264601,A,True
265087,A,False
265313,A,True
265352,B,False
265613,A,False
265700,A,True
265721,A,False
266135,A,True
266325,A,False
266497,A,False
266540,B,False
266669,A,False
266674,B,False
266745,A,False
266977,B,False
267061,B,False
267062,B,True
267300,B,True
267461,B,True
267647,A,False
267847,A,True
267912,A,True
268064,B,False
268232,B,True
268253,B,False
268298,B,True
268314,B,False
268338,B,False
268492,A,True
268517,B,True
268574,B,False
268756,B,True
268845,B,False
268847,B,False
268912,B,False
268946,B,True
269140,A,False
269182,A,True
269519,A,True
269552,B,True
269827,B,False
269996,A,False
270119,B,True
270187,A,True
270218,B,False
270229,B,True
270262,B,True
270283,B,False
270368,A,False
270389,B,True
270491,A,False
270582,B,False
270655,B,True
270814,B,False
270891,A,True
271097,A,False
271104,B,False
271107,A,False
271424,B,False
271564,B,False
271723,A,False
272133,A,True
272259,B,False
272347,A,True
272408,B,False
272593,B,False
273116,A,False
273122,B,True
273187,A,False
273225,A,False
273257,A,False
273268,A,False
273332,A,False
273438,A,True
273562,A,False
273607,A,True
273679,A,False
273836,B,False
273973,B,False
274128,B,False
274202,A,True
274306,A,True
274381,B,False
274744,A,True
274858,A,True
275121,A,True
275143,A,False
275311,B,False
275332,B,False
275501,A,True
275660,A,False
275675,A,False
275887,A,False
275904,A,False
276144,B,False
276218,A,True
276413,B,True
276513,A,False
276546,B,False
276630,B,False
276656,A,True
276742,B,False
276801,A,False
276853,A,False
276863,B,False
276878,B,False
276985,B,False
277023,B,False
277237,A,True
277339,A,False
277474,A,False
277498,B,False
277579,A,True
277836,B,False
277887,A,True
277995,B,False
278005,A,False
278198,A,False
278277,A,False
278421,A,False
278480,B,False
278506,B,False
278585,A,False
278692,B,True
278716,A,True
278861,B,False
278952,A,False
279168,B,True
279170,A,True
279211,B,False
279465,B,True
279778,A,True
279879,A,False
280015,A,False
280107,A,True
280253,B,True
280315,A,False
280520,B,True
280534,B,False
280568,A,False
280950,A,False
280982,B,False
281044,B,False
281112,B,False
281260,B,False
281339,B,True
281518,B,False
281555,A,False
281716,A,False
281736,B,True
281799,A,False
282299,B,False
282558,B,False
282754,A,True
282896,A,True
282985,A,True
283014,A,True
283136,B,True
283158,A,False
283272,B,True
283300,B,False
283353,A,False
283506,A,False
283508,A,False
283511,B,False
283568,B,False
283656,A,False
283707,A,True
283731,B,True
284002,B,False
284007,A,True
284015,A,False
284178,B,True
284267,A,False
284416,B,True
284493,B,True
284610,A,True
284733,A,True
284742,B,True
284760,A,True
284789,B,False
284794,B,True
284835,B,False
284838,A,False
284907,A,False
285321,B,False
285343,A,False
285351,B,True
285352,B,True
285383,B,False
285489,A,True
285566,B,False
285915,A,False
285932,A,False
286017,A,True
286027,A,True
286117,A,True
286120,A,False
286331,B,False
286396,A,False
286459,B,False
286492,B,False
286590,B,False
286639,B,False
286662,B,False
286738,B,False
286779,B,True
286788,A,False
286852,B,True
286908,A,False
286959,B,False
287028,A,False
287043,A,False
287161,B,False
287170,B,True
287270,B,True
287282,A,True
287461,A,False
287551,B,False
287605,B,False
287656,B,False
287672,B,False
287708,B,False
287845,B,False
287858,B,True
288081,B,True
288352,A,False
288429,B,True
288474,B,False
288520,B,True
288997,A,False
289113,B,True
289344,B,False
289365,B,False
289412,B,False
289427,B,True
289429,B,True
289450,B,True
289713,A,False
289852,B,False
289969,B,True
290045,B,True
290120,A,True
290179,B,True
290269,A,False
290386,A,False
290399,B,False
290419,A,True
290475,B,True
290481,A,False
290537,A,True
290547,A,True
290556,A,False
290602,B,True
290659,A,True
290691,B,False
290992,B,False
291309,B,False
291387,A,False
291433,A,False
291447,B,True
291620,A,False
291706,A,True
292015,B,False
292185,B,False
292402,B,True
292580,B,False
292601,A,False
292701,A,True
293045,B,True
293232,B,True
293283,A,False
293413,B,True
293543,A,False
293662,B,True
293680,B,False
293720,A,False
293909,A,False
294171,B,True
294247,A,False
294254,B,True
294371,B,False
294376,B,True
294381,A,False
294720,A,True
295107,B,False
295213,B,True
295300,A,True
295513,B,True
295549,B,False
295606,B,False
295729,A,True
295850,A,False
296148,B,True
296163,B,True
296635,A,False
296922,A,False
297032,B,True
297504,B,True
297557,A,False
297609,B,False
297748,A,True
297754,A,False
297854,B,False
297979,A,True
298102,B,False
298373,A,False
298517,B,True
298519,B,False
298661,B,False
298697,A,True
298753,B,True
298852,A,True
299064,A,True
299107,B,False
299215,A,False
299334,B,False
299394,B,False
299468,B,True
299533,A,False
299534,B,True
299692,B,False
299832,A,True
299835,B,True
299840,A,True
299944,B,True
300255,B,False
300473,B,True
300579,B,True
300667,B,False
300711,B,True
300878,B,False
301374,A,False
301385,A,True
301461,A,False
301781,A,True
301800,B,True
301813,B,False
301845,B,True
301875,A,True
301904,A,False
302100,B,False
302179,A,False
302297,B,False
302317,A,False
302342,B,False
302519,B,True
302650,B,True
302651,A,False
302847,B,True
303020,B,True
303136,A,True
303175,B,False
303201,A,False
303321,B,False
303415,A,False
303829,B,False
303834,A,True
303959,A,False
304120,A,True
304314,A,False
304618,B,False
304866,B,True
304972,A,True
305086,B,True
305273,B,False
305345,B,True
305472,B,True
305473,A,False
305972,A,True
305975,B,False
306055,B,False
306210,B,True
306266,B,True
306300,B,False
306355,A,False
306530,A,False
306596,B,False
306691,B,True
306725,B,False
306895,A,False
306920,A,False
307029,B,True
307099,A,True
307109,A,False
307206,B,False
307252,A,False
307347,A,True
307418,A,True
307441,B,True
307479,B,False
307537,A,False
307674,A,True
307703,B,True
307714,A,False
307750,B,False
307856,B,False
307991,B,False
308041,B,False
308304,A,True
308340,A,False
308443,B,True
308446,A,False
308471,B,False
308593,A,False
308609,B,True
308663,B,True
308806,A,True
308833,B,False
308949,B,True
308997,A,False
309777,A,False
309798,A,False
309900,B,False
309932,A,True
309945,B,False
310350,A,False
310452,B,True
310626,B,True
310823,B,True
310957,A,True
311333,A,True
311426,B,True
311542,A,False
311850,A,False
311864,B,False
311910,A,False
312092,B,True
312230,A,False
312451,B,False
312664,A,False
312686,A,False
312711,B,False
312838,A,True
312929,B,False
313011,A,True
313141,B,True
313566,B,True
313567,B,True
313613,A,False
313675,B,False
313718,A,True
313836,B,False
314055,B,True
314080,B,True
314144,A,False
314151,A,False
314484,B,True
314581,B,False
314651,A,True
314863,A,False
314930,B,True
314934,A,True
314946,B,False
315034,B,False
315108,A,True
315161,A,True
315281,A,False
315305,B,True
315453,A,False
315563,A,False
315570,A,True
315578,A,True
315657,A,False
315682,A,True
315760,B,False
315817,A,False
315950,B,True
316020,A,False
316021,A,False
316191,B,True
316363,B,True
316459,B,False
316514,B,False
316751,A,False
316860,B,False
316963,A,False
317057,A,True
317304,A,False
317327,B,True
317464,B,True
317747,B,True
317884,B,True
317930,B,True
318114,B,False
318226,B,True
318451,A,False
318461,A,True
318576,B,True
318740,B,False
318814,A,True
318892,B,True
318914,A,False
318936,A,False
318976,B,True
319070,B,False
319255,A,False
319445,B,False
319486,A,False
319568,A,False
319622,A,False
319689,B,True
319697,B,False
320190,B,True
320227,B,False
320244,A,False
320464,A,False
320659,B,True
320742,B,False
320790,B,True
320807,B,False
320866,B,False
320919,A,False
320983,B,False
321088,B,False
321326,B,True
321340,B,True
321369,A,False
321448,A,False
321578,A,False
321707,A,True
321723,A,True
321803,B,True
321832,A,False
321896,A,False
322024,A,True
322256,A,True
322288,B,True
322615,B,True
322702,B,False
323040,A,False
323048,A,True
323089,B,False
323191,A,False
323305,A,True
323577,A,False
323628,B,True
323720,B,False
323786,A,False
323824,B,False
323888,B,False
323910,A,False
324056,A,True
324246,A,True
324252,B,False
324311,A,False
324325,A,True
324407,A,True
324584,B,False
324618,B,False
324656,B,True
324867,B,True
324985,B,False
325039,B,False
325280,B,True
325356,B,True
325384,A,True
325427,B,False
325589,B,True
326212,B,True
326361,A,False
326395,A,True
326803,B,False
327303,A,True
327468,B,True
327488,A,False
327625,B,False
327940,B,True
327957,B,False
327994,A,False
328056,B,True
328123,A,False
328231,A,True
328284,A,True
328352,A,False
328480,B,True
328698,A,True
329001,B,False
329261,A,False
329582,A,True
329701,B,False
329782,B,False
329826,B,False
329888,A,True
329958,A,True
329960,B,True
330173,A,False
330203,B,True
330247,A,True
330475,A,False
330573,A,False
330609,A,False
330650,A,False
330695,A,True
330794,B,True
330933,A,True
331114,A,False
331298,A,True
331332,A,False
331541,B,False
331630,B,False
331668,A,False
331820,A,False
331835,A,True
331882,A,False
331934,B,False
332108,A,False
332688,B,False
332901,B,False
332911,A,False
332918,A,True
332947,A,True
333155,A,True
333168,B,False
333549,A,False
333740,B,False
333806,B,True
334030,B,True
334180,A,False
334323,B,False
334437,A,False
334509,B,False
334624,B,False
334631,B,False
334697,B,True
334782,B,True
334836,A,True
334959,B,False
334973,B,True
335234,B,False
335599,B,False
335984,B,True
336053,B,False
336079,B,False
336189,B,False
336252,B,True
336263,A,True
336398,A,False
336582,A,True
336736,A,False
336781,A,False
336935,B,False
336953,A,False
337650,A,False
337793,A,True
338042,B,True
338092,A,False
338186,A,False
338230,A,True
338295,B,False
338348,B,False
338446,B,True
338557,B,False
338571,B,False
338642,B,True
338848,A,False
338919,B,False
339066,B,False
339079,A,False
339091,A,False
339102,B,False
339125,B,False
339149,B,True
339351,B,False
339435,A,False
339436,A,False
339511,B,False
339557,B,False
339762,A,False
339817,A,False
340043,B,True
340107,B,False
340224,A,True
340495,B,False
340597,B,False
340627,A,True
340663,A,True
340666,B,False
340686,B,False
340693,B,False
340749,B,False
340787,A,True
340974,B,False
341156,B,False
341256,B,True
341402,B,False
341445,B,False
341500,A,False
341637,B,False
341746,B,True
341795,B,True
341942,B,True
342058,A,False
342385,A,True
342560,B,True
342699,A,False
342740,A,True
342877,A,False
342950,A,False
343237,A,False
343263,B,True
343327,B,True
343565,A,True
344036,A,True
344209,B,True
344689,B,True
344751,A,True
344901,B,False
345029,B,True
345043,B,False
345217,B,True
345308,A,True
345411,B,True
345440,B,False
345444,A,False
345570,B,False
345620,B,False
345730,A,False
345891,B,False
345950,A,False
346304,B,True
346381,A,True
346576,B,True
346661,A,True
346778,B,False
346828,B,False
346884,A,False
347245,B,False
347603,B,True
347739,A,False
347818,B,True
347906,A,False
348310,B,False
348409,B,False
348508,B,False
348530,B,True
348776,A,True
348817,A,True
348880,B,True
348903,B,True
348969,A,True
349072,A,False
349111,A,True
349257,A,True
349286,A,False
349389,B,False
